,ID,Status,Latitude,Longitude,Max_Speed,Min_Pressure,Low_Rad_NE,Low_Rad_SE,Low_Rad_SW,Low_Rad_NW,Med_Rad_NE,Med_Rad_SE,Med_Rad_SW,Med_Rad_NW,High_Rad_NE,High_Rad_SE,High_Rad_SW,High_Rad_NW,Time,x,y,Season,Zones
9379,AL071995, TS,46.8,-50.8,50.0,985.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-22 12:00:00,-5655030.132298297,5909489.863677091,Summer,Atlantic
9380,AL071995, EX,49.0,-46.0,50.0,985.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-22 18:00:00,-5120696.576490585,6274861.394006577,Summer,Atlantic
9381,AL071995, EX,50.8,-40.5,50.0,985.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-23 00:00:00,-4508439.37712758,6585991.998099624,Summer,Atlantic
9382,AL071995, EX,53.5,-35.5,50.0,985.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-23 06:00:00,-3951841.923161212,7076025.276180581,Summer,Atlantic
9383,AL071995, EX,56.0,-34.0,50.0,986.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-23 12:00:00,-3784862.6869713017,7558415.656081782,Summer,Atlantic
9384,AL071995, EX,58.0,-31.0,50.0,987.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-23 18:00:00,-3450904.214591481,7967317.535015907,Summer,Atlantic
9385,AL071995, EX,59.5,-26.0,50.0,988.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-24 00:00:00,-2894306.7606251133,8289249.926586543,Summer,Atlantic
9386,AL071995, EX,60.0,-20.0,45.0,988.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-24 06:00:00,-2226389.8158654715,8399737.889818361,Summer,Atlantic
9387,AL071995, EX,60.0,-14.0,40.0,989.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-24 12:00:00,-1558472.8711058302,8399737.889818361,Summer,Atlantic
9388,AL071995, EX,60.0,-7.5,35.0,990.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-24 18:00:00,-834896.1809495519,8399737.889818361,Summer,Atlantic
9389,AL071995, EX,61.5,-1.0,35.0,992.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-25 00:00:00,-111319.49079327358,8741545.435835699,Summer,Atlantic
9390,AL081995, TD,23.7,-94.8,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-09 18:00:00,-10553087.727202335,2716894.1810176135,Summer,Mexico_Caribbean
9391,AL081995, TD,23.7,-95.4,30.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-10 00:00:00,-10619879.421678301,2716894.1810176135,Summer,Mexico_Caribbean
9392,AL081995, TD,23.7,-96.2,30.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-10 06:00:00,-10708935.01431292,2716894.1810176135,Summer,Mexico_Caribbean
9393,AL081995, TS,23.5,-96.5,35.0,999.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-10 12:00:00,-10742330.861550901,2692598.2193217874,Summer,Mexico_Caribbean
9394,AL081995, TS,23.1,-96.7,40.0,997.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-10 18:00:00,-10764594.759709556,2644116.434002206,Summer,Mexico_Caribbean
9395,AL081995, TS,23.0,-96.7,45.0,995.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-11 00:00:00,-10764594.759709556,2632018.637586423,Summer,Mexico_Caribbean
9396,AL081995, TS,23.1,-97.0,50.0,993.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-11 06:00:00,-10797990.606947538,2644116.434002206,Summer,Mexico_Caribbean
9397,AL081995, TS,23.3,-97.2,55.0,991.0,,,,,,,,,0.0,0.0,0.0,0.0,1995-08-11 12:00:00,-10820254.505106192,2668339.105750191,Summer,Mexico_Caribbean
9398,AL081995, TS,23.6,-97.5,60.0,990.0,,,,,,,,,0.0,0.0,0.0,0.0,1995-08-11 18:00:00,-10853650.352344174,2704741.5686532655,Summer,Mexico_Caribbean
9399,AL081995, TD,23.9,-98.2,30.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-12 00:00:00,-10931573.995899467,2741227.39989258,Summer,Mexico_Caribbean
9400,AL091995, TD,13.2,-33.0,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-22 00:00:00,-3673543.1961780284,1482591.060427771,Summer,Atlantic
9401,AL091995, TS,13.7,-34.3,35.0,1005.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-22 06:00:00,-3818258.5342092835,1539820.6224079386,Summer,Atlantic
9402,AL091995, TS,14.2,-35.2,45.0,1002.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-22 12:00:00,-3918446.0759232305,1597172.0624328253,Summer,Atlantic
9403,AL091995, TS,14.6,-36.2,50.0,998.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-22 18:00:00,-4029765.566716504,1643144.262294921,Summer,Atlantic
9404,AL091995, TS,14.8,-37.3,60.0,995.0,,,,,,,,,0.0,0.0,0.0,0.0,1995-08-23 00:00:00,-4152217.0065891044,1666161.5819088097,Summer,Atlantic
9405,AL091995, HU,14.9,-38.3,65.0,987.0,,,,,,,,,,,,,1995-08-23 06:00:00,-4263536.497382378,1677678.1860015187,Summer,Atlantic
9406,AL091995, HU,15.0,-39.2,70.0,985.0,,,,,,,,,,,,,1995-08-23 12:00:00,-4363724.039096325,1689200.1396078935,Summer,Atlantic
9407,AL091995, HU,15.1,-40.3,75.0,982.0,,,,,,,,,,,,,1995-08-23 18:00:00,-4486175.478968925,1700727.4828306183,Summer,Atlantic
9408,AL091995, HU,15.2,-41.0,80.0,975.0,,,,,,,,,,,,,1995-08-24 00:00:00,-4564099.122524217,1712260.2558615336,Summer,Atlantic
9409,AL091995, HU,15.3,-41.9,85.0,973.0,,,,,,,,,,,,,1995-08-24 06:00:00,-4664286.664238163,1723798.4989824079,Summer,Atlantic
9410,AL091995, HU,15.4,-42.6,90.0,971.0,,,,,,,,,,,,,1995-08-24 12:00:00,-4742210.307793454,1735342.252565708,Summer,Atlantic
9411,AL091995, HU,15.7,-43.2,95.0,968.0,,,,,,,,,,,,,1995-08-24 18:00:00,-4809002.002269419,1770006.9811914344,Summer,Atlantic
9412,AL091995, HU,16.1,-43.8,90.0,970.0,,,,,,,,,,,,,1995-08-25 00:00:00,-4875793.696745383,1816306.2312880498,Summer,Atlantic
9413,AL091995, HU,16.7,-44.4,90.0,970.0,,,,,,,,,,,,,1995-08-25 06:00:00,-4942585.391221347,1885931.0405919403,Summer,Atlantic
9414,AL091995, HU,17.6,-45.1,90.0,970.0,,,,,,,,,,,,,1995-08-25 12:00:00,-5020509.034776638,1990781.8912618742,Summer,Atlantic
9415,AL091995, HU,18.5,-45.9,90.0,970.0,,,,,,,,,,,,,1995-08-25 18:00:00,-5109564.6274112575,2096156.5384662852,Summer,Atlantic
9416,AL091995, HU,19.4,-46.6,90.0,970.0,,,,,,,,,,,,,1995-08-26 00:00:00,-5187488.270966549,2202086.5110550304,Summer,Atlantic
9417,AL091995, HU,20.0,-47.2,90.0,970.0,,,,,,,,,,,,,1995-08-26 06:00:00,-5254279.965442513,2273030.926987689,Summer,Atlantic
9418,AL091995, HU,20.6,-47.6,85.0,972.0,,,,,,,,,,,,,1995-08-26 12:00:00,-5298807.761759822,2344246.271069734,Summer,Atlantic
9419,AL091995, HU,21.4,-48.0,80.0,975.0,,,,,,,,,,,,,1995-08-26 18:00:00,-5343335.558077132,2439638.726529993,Summer,Atlantic
9420,AL091995, HU,22.2,-48.2,80.0,980.0,,,,,,,,,,,,,1995-08-27 00:00:00,-5365599.456235787,2535554.6198507366,Summer,Atlantic
9421,AL091995, HU,22.9,-48.0,75.0,982.0,,,,,,,,,,,,,1995-08-27 06:00:00,-5343335.558077132,2619929.8004916054,Summer,Atlantic
9422,AL091995, HU,24.1,-48.2,70.0,984.0,,,,,,,,,,,,,1995-08-27 12:00:00,-5365599.456235787,2765598.287796373,Summer,Atlantic
9423,AL091995, HU,25.4,-48.4,70.0,986.0,,,,,,,,,,,,,1995-08-27 18:00:00,-5387863.3543944415,2924956.157837271,Summer,Atlantic
9424,AL091995, HU,26.4,-48.6,65.0,992.0,,,,,,,,,,,,,1995-08-28 00:00:00,-5410127.252553096,3048707.5973286973,Summer,Atlantic
9425,AL091995, HU,27.1,-48.8,65.0,994.0,,,,,,,,,,,,,1995-08-28 06:00:00,-5432391.150711751,3135970.9925276837,Summer,Atlantic
9426,AL091995, HU,27.7,-49.1,65.0,991.0,,,,,,,,,,,,,1995-08-28 12:00:00,-5465786.997949733,3211203.033771442,Summer,Atlantic
9427,AL091995, HU,28.4,-49.3,65.0,987.0,,,,,,,,,,,,,1995-08-28 18:00:00,-5488050.896108387,3299498.8824963197,Summer,Atlantic
9428,AL091995, HU,29.0,-49.4,65.0,985.0,,,,,,,,,,,,,1995-08-29 00:00:00,-5499182.845187714,3375646.03491931,Summer,Atlantic
9429,AL091995, HU,29.5,-49.4,70.0,983.0,,,,,,,,,,,,,1995-08-29 06:00:00,-5499182.845187714,3439440.06073126,Summer,Atlantic
9430,AL091995, HU,30.0,-49.2,75.0,981.0,,,,,,,,,,,,,1995-08-29 12:00:00,-5476918.947029061,3503549.843504374,Summer,Atlantic
9431,AL091995, HU,30.6,-48.9,75.0,979.0,,,,,,,,,,,,,1995-08-29 18:00:00,-5443523.099791078,3580909.760461875,Summer,Atlantic
9432,AL091995, HU,31.3,-48.3,80.0,978.0,,,,,,,,,,,,,1995-08-30 00:00:00,-5376731.405315113,3671771.4487971356,Summer,Atlantic
9433,AL091995, HU,32.8,-47.1,80.0,976.0,,,,,,,,,,,,,1995-08-30 06:00:00,-5243148.016363186,3868787.2980985106,Summer,Atlantic
9434,AL091995, HU,34.0,-45.7,80.0,974.0,,,,,,,,,,,,,1995-08-30 12:00:00,-5087300.729252603,4028802.0261344067,Summer,Atlantic
9435,AL091995, HU,35.2,-44.0,80.0,971.0,,,,,,,,,,,,,1995-08-30 18:00:00,-4898057.594904037,4191093.6702733617,Summer,Atlantic
9436,AL091995, HU,36.0,-41.9,80.0,970.0,,,,,,,,,,,,,1995-08-31 00:00:00,-4664286.664238163,4300621.372044271,Summer,Atlantic
9437,AL091995, HU,37.1,-40.0,80.0,971.0,,,,,,,,,,,,,1995-08-31 06:00:00,-4452779.631730943,4453054.678866078,Summer,Atlantic
9438,AL091995, HU,38.3,-39.0,70.0,985.0,,,,,,,,,,,,,1995-08-31 12:00:00,-4341460.140937669,4621892.867064265,Summer,Atlantic
9439,AL091995, TS,39.1,-38.2,60.0,995.0,,,,,,,,,0.0,0.0,0.0,0.0,1995-08-31 18:00:00,-4252404.548303051,4736005.853817587,Summer,Atlantic
9440,AL091995, TS,40.0,-37.0,45.0,1000.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-09-01 00:00:00,-4118821.1593511226,4865942.279503176,Autumn,Atlantic
9441,AL101995, TD,13.2,-49.3,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-22 12:00:00,-5488050.896108387,1482591.060427771,Summer,Atlantic
9442,AL101995, TS,13.3,-50.6,35.0,1007.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-22 18:00:00,-5632766.234139644,1494027.4564185014,Summer,Atlantic
9443,AL101995, TS,13.7,-51.8,35.0,1006.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-23 00:00:00,-5766349.623091571,1539820.6224079386,Summer,Atlantic
9444,AL101995, TS,14.0,-52.5,40.0,1004.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-23 06:00:00,-5844273.266646863,1574216.548161465,Summer,Atlantic
9445,AL101995, TS,14.5,-53.0,55.0,998.0,,,,,,,,,0.0,0.0,0.0,0.0,1995-08-23 12:00:00,-5899933.012043499,1631643.4670073595,Summer,Atlantic
9446,AL101995, HU,15.0,-53.4,75.0,991.0,,,,,,,,,,,,,1995-08-23 18:00:00,-5944460.808360809,1689200.1396078935,Summer,Atlantic
9447,AL101995, HU,15.2,-53.8,70.0,992.0,,,,,,,,,,,,,1995-08-24 00:00:00,-5988988.604678119,1712260.2558615336,Summer,Atlantic
9448,AL101995, HU,15.0,-54.3,70.0,992.0,,,,,,,,,,,,,1995-08-24 06:00:00,-6044648.350074755,1689200.1396078935,Summer,Atlantic
9449,AL101995, HU,14.8,-55.1,65.0,992.0,,,,,,,,,,,,,1995-08-24 12:00:00,-6133703.942709374,1666161.5819088097,Summer,Atlantic
9450,AL101995, TS,14.6,-56.0,60.0,992.0,,,,,,,,,0.0,0.0,0.0,0.0,1995-08-24 18:00:00,-6233891.484423321,1643144.262294921,Summer,Atlantic
9451,AL101995, TS,14.5,-56.8,55.0,995.0,,,,,,,,,0.0,0.0,0.0,0.0,1995-08-25 00:00:00,-6322947.077057939,1631643.4670073595,Summer,Atlantic
9452,AL101995, TS,14.3,-57.8,55.0,996.0,,,,,,,,,0.0,0.0,0.0,0.0,1995-08-25 06:00:00,-6434266.567851213,1608657.4067022006,Summer,Atlantic
9453,AL101995, TS,14.2,-58.8,55.0,999.0,,,,,,,,,0.0,0.0,0.0,0.0,1995-08-25 12:00:00,-6545586.058644487,1597172.0624328253,Summer,Atlantic
9454,AL101995, TS,14.2,-59.8,50.0,998.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-25 18:00:00,-6656905.549437759,1597172.0624328253,Summer,Atlantic
9455,AL101995, TS,14.0,-60.3,50.0,1000.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-26 00:00:00,-6712565.294834397,1574216.548161465,Summer,Atlantic
9456,AL101995, TS,14.2,-60.2,45.0,999.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-26 06:00:00,-6701433.3457550695,1597172.0624328253,Summer,Atlantic
9457,AL101995, TS,14.6,-60.5,45.0,1000.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-26 12:00:00,-6734829.192993051,1643144.262294921,Summer,Atlantic
9458,AL101995, TS,14.9,-61.0,40.0,1003.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-26 18:00:00,-6790488.938389689,1677678.1860015187,Summer,Atlantic
9459,AL101995, TS,15.0,-61.2,35.0,1006.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-27 00:00:00,-6812752.836548343,1689200.1396078935,Summer,Mexico_Caribbean
9460,AL101995, TS,15.6,-61.2,40.0,1005.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-27 06:00:00,-6812752.836548343,1758446.4530675344,Summer,Mexico_Caribbean
9461,AL101995, TS,16.2,-61.2,45.0,1002.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-27 12:00:00,-6812752.836548343,1827895.5331194468,Summer,Atlantic
9462,AL101995, TS,17.0,-61.9,50.0,995.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-27 18:00:00,-6890676.480103634,1920825.0403774658,Summer,Atlantic
9463,AL101995, TS,17.8,-62.0,55.0,993.0,,,,,,,,,0.0,0.0,0.0,0.0,1995-08-28 00:00:00,-6901808.429182962,2014152.1147909653,Summer,Atlantic
9464,AL101995, TS,18.6,-62.0,55.0,989.0,,,,,,,,,0.0,0.0,0.0,0.0,1995-08-28 06:00:00,-6901808.429182962,2107898.527978212,Summer,Atlantic
9465,AL101995, TS,19.4,-62.1,60.0,985.0,,,,,,,,,0.0,0.0,0.0,0.0,1995-08-28 12:00:00,-6912940.37826229,2202086.5110550304,Summer,Atlantic
9466,AL101995, HU,20.4,-62.4,65.0,983.0,,,,,,,,,,,,,1995-08-28 18:00:00,-6946336.225500272,2320477.1094807815,Summer,Atlantic
9467,AL101995, HU,21.3,-62.5,70.0,981.0,,,,,,,,,,,,,1995-08-29 00:00:00,-6957468.174579599,2427686.5436241785,Summer,Atlantic
9468,AL101995, HU,22.0,-62.5,80.0,974.0,,,,,,,,,,,,,1995-08-29 06:00:00,-6957468.174579599,2511525.234845713,Summer,Atlantic
9469,AL101995, HU,22.6,-62.5,75.0,973.0,,,,,,,,,,,,,1995-08-29 12:00:00,-6957468.174579599,2583716.5456492887,Summer,Atlantic
9470,AL101995, HU,23.1,-62.3,70.0,975.0,,,,,,,,,,,,,1995-08-29 18:00:00,-6935204.276420943,2644116.434002206,Summer,Atlantic
9471,AL101995, HU,23.6,-62.1,70.0,976.0,,,,,,,,,,,,,1995-08-30 00:00:00,-6912940.37826229,2704741.5686532655,Summer,Atlantic
9472,AL101995, HU,23.8,-61.8,70.0,977.0,,,,,,,,,,,,,1995-08-30 06:00:00,-6879544.531024307,2729056.107633078,Summer,Atlantic
9473,AL101995, HU,24.0,-61.4,75.0,972.0,,,,,,,,,,,,,1995-08-30 12:00:00,-6835016.734706998,2753408.109364979,Summer,Atlantic
9474,AL101995, HU,24.2,-60.8,75.0,971.0,,,,,,,,,,,,,1995-08-30 18:00:00,-6768225.040231033,2777797.98711139,Summer,Atlantic
9475,AL101995, HU,24.5,-60.1,75.0,971.0,,,,,,,,,,,,,1995-08-31 00:00:00,-6690301.396675742,2814454.732309769,Summer,Atlantic
9476,AL101995, HU,24.7,-59.6,75.0,971.0,,,,,,,,,,,,,1995-08-31 06:00:00,-6634641.651279106,2838941.1269646604,Summer,Atlantic
9477,AL101995, HU,24.9,-59.1,75.0,971.0,,,,,,,,,,,,,1995-08-31 12:00:00,-6578981.905882468,2863466.8668238777,Summer,Atlantic
9478,AL101995, HU,25.0,-58.9,85.0,968.0,,,,,,,,,,,,,1995-08-31 18:00:00,-6556718.007723814,2875744.6243522423,Summer,Atlantic
9479,AL101995, HU,25.2,-58.8,90.0,967.0,,,,,,,,,,,,,1995-09-01 00:00:00,-6545586.058644487,2900330.1825636644,Autumn,Atlantic
9480,AL101995, HU,25.5,-58.8,95.0,965.0,,,,,,,,,,,,,1995-09-01 06:00:00,-6545586.058644487,2937284.4374238458,Autumn,Atlantic
9481,AL101995, HU,25.6,-59.0,90.0,967.0,,,,,,,,,,,,,1995-09-01 12:00:00,-6567849.956803141,2949622.9843312614,Autumn,Atlantic
9482,AL101995, HU,25.7,-59.7,85.0,969.0,,,,,,,,,,,,,1995-09-01 18:00:00,-6645773.600358433,2961971.8533237535,Autumn,Atlantic
9483,AL101995, HU,26.0,-60.2,85.0,971.0,,,,,,,,,,,,,1995-09-02 00:00:00,-6701433.3457550695,2999080.9434706424,Autumn,Atlantic
9484,AL101995, HU,26.6,-60.2,85.0,973.0,,,,,,,,,,,,,1995-09-02 06:00:00,-6701433.3457550695,3073585.3046073965,Autumn,Atlantic
9485,AL101995, HU,27.8,-59.9,80.0,978.0,,,,,,,,,,,,,1995-09-02 12:00:00,-6668037.498517088,3223781.6854985543,Autumn,Atlantic
9486,AL101995, HU,29.1,-59.7,75.0,983.0,,,,,,,,,,,,,1995-09-02 18:00:00,-6645773.600358433,3388379.9613727783,Autumn,Atlantic
9487,AL101995, HU,31.3,-59.0,75.0,982.0,,,,,,,,,,,,,1995-09-03 00:00:00,-6567849.956803141,3671771.4487971356,Autumn,Atlantic
9488,AL101995, HU,34.2,-58.6,75.0,982.0,,,,,,,,,,,,,1995-09-03 06:00:00,-6523322.160485832,4055688.8590062363,Autumn,Atlantic
9489,AL101995, HU,36.9,-57.5,75.0,982.0,,,,,,,,,,,,,1995-09-03 12:00:00,-6400870.720613231,4425177.227865093,Autumn,Atlantic
9490,AL101995, HU,39.2,-55.5,70.0,985.0,,,,,,,,,,,,,1995-09-03 18:00:00,-6178231.739026683,4750360.481116598,Autumn,Atlantic
9491,AL101995, HU,41.0,-52.3,65.0,987.0,,,,,,,,,,,,,1995-09-04 00:00:00,-5822009.368488208,5012341.663847518,Autumn,Atlantic
9492,AL101995, TS,43.1,-49.4,60.0,990.0,,,,,,,,,0.0,0.0,0.0,0.0,1995-09-04 06:00:00,-5499182.845187714,5327205.274270454,Autumn,Atlantic
9493,AL101995, EX,45.0,-46.0,60.0,995.0,,,,,,,,,0.0,0.0,0.0,0.0,1995-09-04 12:00:00,-5120696.576490585,5621521.486192066,Autumn,Atlantic
9494,AL101995, EX,47.1,-42.0,55.0,997.0,,,,,,,,,0.0,0.0,0.0,0.0,1995-09-04 18:00:00,-4675418.613317491,5958411.9199897945,Autumn,Atlantic
9495,AL101995, EX,48.7,-35.7,50.0,999.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-09-05 00:00:00,-3974105.821319867,6224110.131660086,Autumn,Atlantic
9496,AL101995, EX,48.9,-28.1,50.0,998.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-09-05 06:00:00,-3128077.6912909877,6257910.488744537,Autumn,Atlantic
9497,AL101995, EX,48.6,-25.0,50.0,987.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-09-05 12:00:00,-2782987.2698318395,6207260.308175252,Autumn,Atlantic
9498,AL101995, EX,48.5,-21.5,55.0,979.0,,,,,,,,,0.0,0.0,0.0,0.0,1995-09-05 18:00:00,-2393369.052055382,6190443.809135449,Autumn,Atlantic
9499,AL101995, EX,48.3,-18.0,55.0,972.0,,,,,,,,,0.0,0.0,0.0,0.0,1995-09-06 00:00:00,-2003750.8342789244,6156910.055358622,Autumn,Atlantic
9500,AL101995, EX,48.0,-14.2,60.0,967.0,,,,,,,,,0.0,0.0,0.0,0.0,1995-09-06 06:00:00,-1580736.7692644848,6106854.83488507,Autumn,Atlantic
9501,AL101995, EX,48.0,-12.6,60.0,963.0,,,,,,,,,0.0,0.0,0.0,0.0,1995-09-06 12:00:00,-1402625.583995247,6106854.83488507,Autumn,Atlantic
9502,AL101995, EX,48.2,-11.1,65.0,960.0,,,,,,,,,,,,,1995-09-06 18:00:00,-1235646.3478053368,6140192.439289726,Autumn,Atlantic
9503,AL101995, EX,48.4,-8.7,65.0,957.0,,,,,,,,,,,,,1995-09-07 00:00:00,-968479.5699014801,6173660.451962929,Autumn,Atlantic
9504,AL101995, EX,48.9,-6.9,65.0,962.0,,,,,,,,,,,,,1995-09-07 06:00:00,-768104.4864735877,6257910.488744537,Autumn,Atlantic
9505,AL101995, EX,49.3,-4.4,60.0,968.0,,,,,,,,,0.0,0.0,0.0,0.0,1995-09-07 12:00:00,-489805.7594904038,6325919.274572156,Autumn,Atlantic
9506,AL111995, TD,23.7,-78.7,20.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-22 18:00:00,-8760843.925430631,2716894.1810176135,Summer,Atlantic
9507,AL111995, TD,24.2,-78.9,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-23 00:00:00,-8783107.823589286,2777797.98711139,Summer,Atlantic
9508,AL111995, TD,25.2,-79.2,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-23 06:00:00,-8816503.670827268,2900330.1825636644,Summer,Atlantic
9509,AL111995, TS,26.4,-79.7,35.0,1008.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-23 12:00:00,-8872163.416223904,3048707.5973286973,Summer,Atlantic
9510,AL111995, TS,27.0,-80.2,35.0,1006.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-23 18:00:00,-8927823.16162054,3123471.749104576,Summer,Atlantic
9511,AL111995, TS,27.3,-80.5,35.0,1005.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-24 00:00:00,-8961219.008858522,3161003.042871573,Summer,Atlantic
9512,AL111995, TS,27.7,-81.1,35.0,1005.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-24 06:00:00,-9028010.703334486,3211203.033771442,Summer,Mexico_Caribbean
9513,AL111995, TS,28.4,-81.8,35.0,1004.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-24 12:00:00,-9105934.346889779,3299498.8824963197,Summer,Mexico_Caribbean
9514,AL111995, TD,28.8,-82.6,30.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-24 18:00:00,-9194989.939524397,3350215.060088937,Summer,Mexico_Caribbean
9515,AL111995, TD,29.0,-82.9,30.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-25 00:00:00,-9228385.786762381,3375646.03491931,Summer,Mexico_Caribbean
9516,AL111995, TD,29.2,-83.3,30.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-25 06:00:00,-9272913.583079688,3401126.2640664903,Summer,Mexico_Caribbean
9517,AL111995, TD,29.8,-83.3,25.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-25 12:00:00,-9272913.583079688,3477867.526706826,Summer,Mexico_Caribbean
9518,AL111995, TD,30.4,-83.2,25.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-25 18:00:00,-9261781.634000363,3555070.433837354,Summer,Mexico_Caribbean
9519,AL111995, TD,30.7,-83.4,25.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-26 00:00:00,-9284045.532159017,3593849.414225508,Summer,Mexico_Caribbean
9520,AL111995, TD,31.3,-83.7,20.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-26 06:00:00,-9317441.379397,3671771.4487971356,Summer,Mexico_Caribbean
9521,AL111995, TD,31.8,-83.9,20.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-26 12:00:00,-9339705.277555654,3737086.056237236,Summer,Mexico_Caribbean
9522,AL111995, TD,32.4,-84.0,20.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-26 18:00:00,-9350837.226634981,3815932.132785206,Summer,Mexico_Caribbean
9523,AL111995, TD,33.0,-84.0,20.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995-08-27 00:00:00,-9350837.226634981,3895303.9633938945,Summer,Mexico_Caribbean
